"","fakeInt","IntName","long","lat","order","segment","bridgeName"
"1583",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,508,NA
"1584",TRUE,"Road to 1287813 New Cingular Wireless Pcs LLC (AT&T)",-75.604028,40.666056,NA,509,NA
"1585",TRUE,"Road to 1287813 New Cingular Wireless Pcs LLC (AT&T)",-75.612556,40.672501,NA,509,NA
"1586",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,510,NA
"1587",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,510,NA
"1588",TRUE,"Road to 1287813 New Cingular Wireless Pcs LLC (AT&T)",-75.604028,40.666056,NA,511,NA
"1589",TRUE,"Road to 1287813 New Cingular Wireless Pcs LLC (AT&T)",-75.612556,40.672501,NA,511,NA
"1590",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,512,NA
"1591",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,512,NA
"1592",TRUE,"Road to 1044271 American Towers LLC",-75.602333,40.583306,NA,513,NA
"1593",TRUE,"Road to 1044271 American Towers LLC",-75.594597,40.587646,NA,513,NA
"1594",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,514,NA
"1595",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,514,NA
"1596",TRUE,"Road to 1044271 American Towers LLC",-75.602333,40.583306,NA,515,NA
"1597",TRUE,"Road to 1044271 American Towers LLC",-75.594597,40.587646,NA,515,NA
"1598",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,516,NA
"1599",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,516,NA
"1600",TRUE,"Road to 1044271 American Towers LLC",-75.602333,40.583306,NA,517,NA
"1601",TRUE,"Road to 1044271 American Towers LLC",-75.594597,40.587646,NA,517,NA
"1602",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,518,NA
"1603",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,518,NA
"1604",TRUE,"Road to 1027009 Felhc ",-75.595278,40.429444,NA,519,NA
"1605",TRUE,"Road to 1027009 Felhc ",-75.550079,40.459835,NA,519,NA
"1606",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,520,NA
"1607",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,520,NA
"1608",TRUE,"Road to 1027009 Felhc ",-75.595278,40.429444,NA,521,NA
"1609",TRUE,"Road to 1027009 Felhc ",-75.550079,40.459835,NA,521,NA
"1610",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,522,NA
"1611",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,522,NA
"1612",TRUE,"Road to 1027009 Felhc ",-75.595278,40.429444,NA,523,NA
"1613",TRUE,"Road to 1027009 Felhc ",-75.550079,40.459835,NA,523,NA
"1614",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,524,NA
"1615",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,524,NA
"1616",TRUE,"Road to 1241553 Capstar Radio Operating Co",-75.595167,40.720361,NA,525,NA
"1617",TRUE,"Road to 1241553 Capstar Radio Operating Co",-75.624466,40.71748,NA,525,NA
"1618",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,526,NA
"1619",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,526,NA
"1620",TRUE,"Road to 1241553 Capstar Radio Operating Co",-75.595167,40.720361,NA,527,NA
"1621",TRUE,"Road to 1241553 Capstar Radio Operating Co",-75.624466,40.71748,NA,527,NA
"1622",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,528,NA
"1623",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,528,NA
"1624",TRUE,"Road to 1241553 Capstar Radio Operating Co",-75.595167,40.720361,NA,529,NA
"1625",TRUE,"Road to 1241553 Capstar Radio Operating Co",-75.624466,40.71748,NA,529,NA
"1626",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,530,NA
"1627",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,530,NA
"1628",TRUE,"Road to 1281239 Berks County of",-75.594361,40.429667,NA,531,NA
"1629",TRUE,"Road to 1281239 Berks County of",-75.550079,40.459835,NA,531,NA
"1630",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,532,NA
"1631",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,532,NA
"1632",TRUE,"Road to 1281239 Berks County of",-75.594361,40.429667,NA,533,NA
"1633",TRUE,"Road to 1281239 Berks County of",-75.550079,40.459835,NA,533,NA
"1634",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,534,NA
"1635",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,534,NA
"1636",TRUE,"Road to 1281239 Berks County of",-75.594361,40.429667,NA,535,NA
"1637",TRUE,"Road to 1281239 Berks County of",-75.550079,40.459835,NA,535,NA
"1638",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,536,NA
"1639",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,536,NA
"1640",TRUE,"Road to 1217394 New Cingular Wireless Pcs LLC (AT&T)",-75.594028,40.752111,NA,537,NA
"1641",TRUE,"Road to 1217394 New Cingular Wireless Pcs LLC (AT&T)",-75.594223,40.757252,NA,537,NA
"1642",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,538,NA
"1643",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,538,NA
"1644",TRUE,"Road to 1217394 New Cingular Wireless Pcs LLC (AT&T)",-75.594028,40.752111,NA,539,NA
"1645",TRUE,"Road to 1217394 New Cingular Wireless Pcs LLC (AT&T)",-75.594223,40.757252,NA,539,NA
"1646",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,540,NA
"1647",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,540,NA
"1648",TRUE,"Road to 1217394 New Cingular Wireless Pcs LLC (AT&T)",-75.594028,40.752111,NA,541,NA
"1649",TRUE,"Road to 1217394 New Cingular Wireless Pcs LLC (AT&T)",-75.594223,40.757252,NA,541,NA
"1650",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,542,NA
"1651",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,542,NA
"1652",TRUE,"Road to 1279231 Stc Five LLC",-75.588778,40.513639,NA,543,NA
"1653",TRUE,"Road to 1279231 Stc Five LLC",-75.606415,40.548003,NA,543,NA
"1654",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,544,NA
"1655",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,544,NA
"1656",TRUE,"Road to 1279231 Stc Five LLC",-75.588778,40.513639,NA,545,NA
"1657",TRUE,"Road to 1279231 Stc Five LLC",-75.606415,40.548003,NA,545,NA
"1658",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,546,NA
"1659",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,546,NA
"1660",TRUE,"Road to 1279231 Stc Five LLC",-75.588778,40.513639,NA,547,NA
"1661",TRUE,"Road to 1279231 Stc Five LLC",-75.606415,40.548003,NA,547,NA
"1662",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,548,NA
"1663",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,548,NA
"1664",TRUE,"Road to 1276406 New Cingular Wireless Pcs LLC (AT&T)",-75.545694,40.525833,NA,549,NA
"1665",TRUE,"Road to 1276406 New Cingular Wireless Pcs LLC (AT&T)",-75.543518,40.509464,NA,549,NA
"1666",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,550,NA
"1667",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,550,NA
"1668",TRUE,"Road to 1276406 New Cingular Wireless Pcs LLC (AT&T)",-75.545694,40.525833,NA,551,NA
"1669",TRUE,"Road to 1276406 New Cingular Wireless Pcs LLC (AT&T)",-75.543518,40.509464,NA,551,NA
"1670",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,552,NA
"1671",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,552,NA
"1672",TRUE,"Road to 1276406 New Cingular Wireless Pcs LLC (AT&T)",-75.545694,40.525833,NA,553,NA
"1673",TRUE,"Road to 1276406 New Cingular Wireless Pcs LLC (AT&T)",-75.543518,40.509464,NA,553,NA
"1674",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,554,NA
"1675",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,554,NA
"1676",TRUE,"Road to 1208514 Crown Atlantic Company LLC. ",-75.544694,40.559528,NA,555,NA
"1677",TRUE,"Road to 1208514 Crown Atlantic Company LLC. ",-75.551346,40.567249,NA,555,NA
"1678",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,556,NA
"1679",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,556,NA
"1680",TRUE,"Road to 1208514 Crown Atlantic Company LLC. ",-75.544694,40.559528,NA,557,NA
"1681",TRUE,"Road to 1208514 Crown Atlantic Company LLC. ",-75.551346,40.567249,NA,557,NA
"1682",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,558,NA
"1683",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,558,NA
"1684",TRUE,"Road to 1208514 Crown Atlantic Company LLC. ",-75.544694,40.559528,NA,559,NA
"1685",TRUE,"Road to 1208514 Crown Atlantic Company LLC. ",-75.551346,40.567249,NA,559,NA
"1686",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,560,NA
"1687",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,560,NA
"1688",TRUE,"Road to 1232192 Jeras Corp",-75.539056,40.638556,NA,561,NA
"1689",TRUE,"Road to 1232192 Jeras Corp",-75.534782,40.648613,NA,561,NA
"1690",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,562,NA
"1691",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,562,NA
"1692",TRUE,"Road to 1232192 Jeras Corp",-75.539056,40.638556,NA,563,NA
"1693",TRUE,"Road to 1232192 Jeras Corp",-75.534782,40.648613,NA,563,NA
"1694",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,564,NA
"1695",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,564,NA
"1696",TRUE,"Road to 1232192 Jeras Corp",-75.539056,40.638556,NA,565,NA
"1697",TRUE,"Road to 1232192 Jeras Corp",-75.534782,40.648613,NA,565,NA
"1698",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,566,NA
"1699",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,566,NA
"1700",TRUE,"Road to 1272999 Sba 2012 Tc Assets LLC",-75.538333,40.759444,NA,567,NA
"1701",TRUE,"Road to 1272999 Sba 2012 Tc Assets LLC",-75.54102,40.733699,NA,567,NA
"1702",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,568,NA
"1703",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,568,NA
"1704",TRUE,"Road to 1272999 Sba 2012 Tc Assets LLC",-75.538333,40.759444,NA,569,NA
"1705",TRUE,"Road to 1272999 Sba 2012 Tc Assets LLC",-75.54102,40.733699,NA,569,NA
"1706",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,570,NA
"1707",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,570,NA
"1708",TRUE,"Road to 1272999 Sba 2012 Tc Assets LLC",-75.538333,40.759444,NA,571,NA
"1709",TRUE,"Road to 1272999 Sba 2012 Tc Assets LLC",-75.54102,40.733699,NA,571,NA
"1710",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,572,NA
"1711",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,572,NA
"1712",TRUE,"Road to 1246537 Allentown SMSA LP (Verizon) ",-75.527639,40.619389,NA,573,NA
"1713",TRUE,"Road to 1246537 Allentown SMSA LP (Verizon) ",-75.534668,40.615826,NA,573,NA
"1714",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,574,NA
"1715",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,574,NA
"1716",TRUE,"Road to 1246537 Allentown SMSA LP (Verizon) ",-75.527639,40.619389,NA,575,NA
"1717",TRUE,"Road to 1246537 Allentown SMSA LP (Verizon) ",-75.534668,40.615826,NA,575,NA
"1718",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,576,NA
"1719",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,576,NA
"1720",TRUE,"Road to 1246537 Allentown SMSA LP (Verizon) ",-75.527639,40.619389,NA,577,NA
"1721",TRUE,"Road to 1246537 Allentown SMSA LP (Verizon) ",-75.534668,40.615826,NA,577,NA
"1722",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,578,NA
"1723",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,578,NA
"1724",TRUE,"Road to 1274669 Spectrasite Communications LLC. Through American Towers LLC.",-75.523139,40.682972,NA,579,NA
"1725",TRUE,"Road to 1274669 Spectrasite Communications LLC. Through American Towers LLC.",-75.520187,40.683595,NA,579,NA
"1726",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,580,NA
"1727",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,580,NA
"1728",TRUE,"Road to 1274669 Spectrasite Communications LLC. Through American Towers LLC.",-75.523139,40.682972,NA,581,NA
"1729",TRUE,"Road to 1274669 Spectrasite Communications LLC. Through American Towers LLC.",-75.520187,40.683595,NA,581,NA
"1730",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,582,NA
"1731",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,582,NA
"1732",TRUE,"Road to 1274669 Spectrasite Communications LLC. Through American Towers LLC.",-75.523139,40.682972,NA,583,NA
"1733",TRUE,"Road to 1274669 Spectrasite Communications LLC. Through American Towers LLC.",-75.520187,40.683595,NA,583,NA
"1734",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,584,NA
"1735",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,584,NA
"1736",TRUE,"Road to 1025760 New Cingular Wireless Pcs LLC (AT&T)",-75.530667,40.667222,NA,585,NA
"1737",TRUE,"Road to 1025760 New Cingular Wireless Pcs LLC (AT&T)",-75.526523,40.65006,NA,585,NA
"1738",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,586,NA
"1739",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,586,NA
"1740",TRUE,"Road to 1025760 New Cingular Wireless Pcs LLC (AT&T)",-75.530667,40.667222,NA,587,NA
"1741",TRUE,"Road to 1025760 New Cingular Wireless Pcs LLC (AT&T)",-75.526523,40.65006,NA,587,NA
"1742",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,588,NA
"1743",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,588,NA
"1744",TRUE,"Road to 1025760 New Cingular Wireless Pcs LLC (AT&T)",-75.530667,40.667222,NA,589,NA
"1745",TRUE,"Road to 1025760 New Cingular Wireless Pcs LLC (AT&T)",-75.526523,40.65006,NA,589,NA
"1746",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,590,NA
"1747",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,590,NA
"1748",TRUE,"Road to 1225350 Tower Assets Newco II LLC",-75.519972,40.663667,NA,591,NA
"1749",TRUE,"Road to 1225350 Tower Assets Newco II LLC",-75.508934,40.662865,NA,591,NA
"1750",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,592,NA
"1751",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,592,NA
"1752",TRUE,"Road to 1225350 Tower Assets Newco II LLC",-75.519972,40.663667,NA,593,NA
"1753",TRUE,"Road to 1225350 Tower Assets Newco II LLC",-75.508934,40.662865,NA,593,NA
"1754",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,594,NA
"1755",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,594,NA
"1756",TRUE,"Road to 1225350 Tower Assets Newco II LLC",-75.519972,40.663667,NA,595,NA
"1757",TRUE,"Road to 1225350 Tower Assets Newco II LLC",-75.508934,40.662865,NA,595,NA
"1758",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,596,NA
"1759",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,596,NA
"1760",TRUE,"Road to 1276001 T-Mobile Usa Tower LLC",-75.519167,40.686806,NA,597,NA
"1761",TRUE,"Road to 1276001 T-Mobile Usa Tower LLC",-75.520187,40.683595,NA,597,NA
"1762",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,598,NA
"1763",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,598,NA
"1764",TRUE,"Road to 1276001 T-Mobile Usa Tower LLC",-75.519167,40.686806,NA,599,NA
"1765",TRUE,"Road to 1276001 T-Mobile Usa Tower LLC",-75.520187,40.683595,NA,599,NA
"1766",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,600,NA
"1767",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,600,NA
"1768",TRUE,"Road to 1276001 T-Mobile Usa Tower LLC",-75.519167,40.686806,NA,601,NA
"1769",TRUE,"Road to 1276001 T-Mobile Usa Tower LLC",-75.520187,40.683595,NA,601,NA
"1770",TRUE,"Road to SFTBPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.2898,40.5569,NA,602,NA
"1771",TRUE,"Road to SFTBPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.31499,40.548926,NA,602,NA
"1772",TRUE,"Road to 1254682 New Cingular Wireless Pcs LLC (AT&T)",-75.518139,40.941417,NA,603,NA
"1773",TRUE,"Road to 1254682 New Cingular Wireless Pcs LLC (AT&T)",-75.608259,40.787461,NA,603,NA
"1774",TRUE,"Road to CPBGPAXC COMMONWEALTH TELEPHONE COMPANY",-75.3892,40.5156,NA,604,NA
"1775",TRUE,"Road to CPBGPAXC COMMONWEALTH TELEPHONE COMPANY",-75.390732,40.526196,NA,604,NA
"1776",TRUE,"Road to 1254682 New Cingular Wireless Pcs LLC (AT&T)",-75.518139,40.941417,NA,605,NA
"1777",TRUE,"Road to 1254682 New Cingular Wireless Pcs LLC (AT&T)",-75.608259,40.787461,NA,605,NA
"1778",TRUE,"Road to USCNPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.3581,40.5324,NA,606,NA
"1779",TRUE,"Road to USCNPA01 SERVICE ELECTRIC TELEPHONE, INC.",-75.34053,40.558407,NA,606,NA
"1780",TRUE,"Road to 1254682 New Cingular Wireless Pcs LLC (AT&T)",-75.518139,40.941417,NA,607,NA
"1781",TRUE,"Road to 1254682 New Cingular Wireless Pcs LLC (AT&T)",-75.608259,40.787461,NA,607,NA
"1782",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,608,NA
"1783",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,608,NA
"1784",TRUE,"Road to 1237827 Stc Five LLC (SPRINT)",-75.516861,40.562667,NA,609,NA
"1785",TRUE,"Road to 1237827 Stc Five LLC (SPRINT)",-75.518379,40.564594,NA,609,NA
"1786",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,610,NA
"1787",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,610,NA
"1788",TRUE,"Road to 1237827 Stc Five LLC (SPRINT)",-75.516861,40.562667,NA,611,NA
"1789",TRUE,"Road to 1237827 Stc Five LLC (SPRINT)",-75.518379,40.564594,NA,611,NA
"1790",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,612,NA
"1791",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,612,NA
"1792",TRUE,"Road to 1237827 Stc Five LLC (SPRINT)",-75.516861,40.562667,NA,613,NA
"1793",TRUE,"Road to 1237827 Stc Five LLC (SPRINT)",-75.518379,40.564594,NA,613,NA
"1794",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,614,NA
"1795",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,614,NA
"1796",TRUE,"Road to 1031111 Capstar Radio Operating Co",-75.515333,40.661083,NA,615,NA
"1797",TRUE,"Road to 1031111 Capstar Radio Operating Co",-75.508934,40.662865,NA,615,NA
"1798",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,616,NA
"1799",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,616,NA
"1800",TRUE,"Road to 1031111 Capstar Radio Operating Co",-75.515333,40.661083,NA,617,NA
"1801",TRUE,"Road to 1031111 Capstar Radio Operating Co",-75.508934,40.662865,NA,617,NA
"1802",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,618,NA
"1803",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,618,NA
"1804",TRUE,"Road to 1031111 Capstar Radio Operating Co",-75.515333,40.661083,NA,619,NA
"1805",TRUE,"Road to 1031111 Capstar Radio Operating Co",-75.508934,40.662865,NA,619,NA
"1806",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,620,NA
"1807",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,620,NA
"1808",TRUE,"Road to 1031110 Capstar Radio Operating Co",-75.514444,40.660556,NA,621,NA
"1809",TRUE,"Road to 1031110 Capstar Radio Operating Co",-75.508934,40.662865,NA,621,NA
"1810",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,622,NA
"1811",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,622,NA
"1812",TRUE,"Road to 1031110 Capstar Radio Operating Co",-75.514444,40.660556,NA,623,NA
"1813",TRUE,"Road to 1031110 Capstar Radio Operating Co",-75.508934,40.662865,NA,623,NA
"1814",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,624,NA
"1815",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.205101,40.866901,NA,624,NA
"1816",TRUE,"Road to 1031110 Capstar Radio Operating Co",-75.514444,40.660556,NA,625,NA
"1817",TRUE,"Road to 1031110 Capstar Radio Operating Co",-75.508934,40.662865,NA,625,NA
"1818",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.098,40.921,NA,626,NA
"1819",TRUE,"Road to PTLDPAXP COMMONWEALTH TELEPHONE COMPANY",-75.094017,40.91951,NA,626,NA
"1820",TRUE,"Road to 1247887 Allentown SMSA LP (Verizon) ",-75.514167,40.5665,NA,627,NA
"1821",TRUE,"Road to 1247887 Allentown SMSA LP (Verizon) ",-75.51442,40.56723,NA,627,NA
"1822",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.1419,40.8484,NA,628,NA
"1823",TRUE,"Road to RMNHPAXR COMMONWEALTH TELEPHONE COMPANY",-75.178513,40.879513,NA,628,NA
"1824",TRUE,"Road to 1247887 Allentown SMSA LP (Verizon) ",-75.514167,40.5665,NA,629,NA
"1825",TRUE,"Road to 1247887 Allentown SMSA LP (Verizon) ",-75.51442,40.56723,NA,629,NA
"1826",TRUE,"Road to BNGRPAXB COMMONWEALTH TELEPHONE COMPANY",-75.2112,40.8696,NA,630,NA
